CMDLINE /home/oscar/anaconda2/envs/devito_newest/bin/python ./utest_nodask_naws.py
MEM 638.082031 1571172607.5765
MEM 638.082031 1571172607.6767
MEM 638.082031 1571172607.7774
MEM 638.082031 1571172607.8777
MEM 638.082031 1571172607.9779
MEM 638.082031 1571172608.0783
MEM 638.082031 1571172608.1786
MEM 638.082031 1571172608.2789
MEM 647.355469 1571172608.3793
MEM 647.355469 1571172608.4796
MEM 647.355469 1571172608.5798
MEM 647.355469 1571172608.6801
MEM 647.355469 1571172608.7804
MEM 647.355469 1571172608.8806
MEM 647.355469 1571172608.9810
MEM 647.355469 1571172609.0813
MEM 647.355469 1571172609.1816
MEM 647.355469 1571172609.2818
MEM 647.355469 1571172609.3822
MEM 647.355469 1571172609.4825
MEM 647.355469 1571172609.5828
MEM 647.355469 1571172609.6830
MEM 647.355469 1571172609.7833
MEM 647.355469 1571172609.8835
MEM 647.355469 1571172609.9838
MEM 647.355469 1571172610.0841
MEM 647.355469 1571172610.1844
MEM 647.355469 1571172610.2847
MEM 647.355469 1571172610.3850
MEM 647.355469 1571172610.4853
MEM 647.355469 1571172610.5856
MEM 647.355469 1571172610.6859
MEM 647.355469 1571172610.7862
MEM 647.355469 1571172610.8865
MEM 647.355469 1571172610.9869
MEM 647.355469 1571172611.0872
MEM 647.355469 1571172611.1875
MEM 647.355469 1571172611.2877
MEM 647.355469 1571172611.3881
MEM 647.355469 1571172611.4884
MEM 647.355469 1571172611.5887
MEM 647.355469 1571172611.6890
MEM 647.355469 1571172611.7893
MEM 647.355469 1571172611.8895
MEM 647.355469 1571172611.9899
MEM 647.355469 1571172612.0902
MEM 647.355469 1571172612.1905
MEM 647.355469 1571172612.2908
MEM 647.355469 1571172612.3911
MEM 647.355469 1571172612.4914
MEM 647.355469 1571172612.5917
MEM 647.355469 1571172612.6921
MEM 647.355469 1571172612.7923
MEM 647.355469 1571172612.8928
MEM 647.355469 1571172612.9930
MEM 647.355469 1571172613.0933
MEM 647.355469 1571172613.1937
MEM 647.355469 1571172613.2940
MEM 647.355469 1571172613.3949
MEM 656.394531 1571172613.4952
MEM 656.394531 1571172613.5955
MEM 656.394531 1571172613.6958
MEM 656.394531 1571172613.7961
MEM 656.394531 1571172613.8964
MEM 656.394531 1571172613.9966
MEM 656.394531 1571172614.0969
MEM 656.394531 1571172614.1972
MEM 656.394531 1571172614.2975
MEM 656.394531 1571172614.3978
MEM 656.394531 1571172614.4981
MEM 656.394531 1571172614.5984
MEM 656.394531 1571172614.6987
MEM 656.394531 1571172614.7989
MEM 656.394531 1571172614.8992
MEM 656.394531 1571172614.9995
MEM 656.394531 1571172615.0998
MEM 656.394531 1571172615.2001
MEM 656.394531 1571172615.3003
MEM 656.394531 1571172615.4007
MEM 656.394531 1571172615.5009
MEM 656.394531 1571172615.6013
MEM 656.394531 1571172615.7016
MEM 656.394531 1571172615.8019
MEM 656.394531 1571172615.9021
MEM 656.394531 1571172616.0024
MEM 656.394531 1571172616.1027
MEM 656.394531 1571172616.2031
MEM 656.394531 1571172616.3034
MEM 656.394531 1571172616.4037
MEM 656.394531 1571172616.5039
MEM 656.394531 1571172616.6042
MEM 656.394531 1571172616.7045
MEM 656.394531 1571172616.8048
MEM 656.394531 1571172616.9051
MEM 656.394531 1571172617.0053
MEM 656.394531 1571172617.1056
MEM 656.394531 1571172617.2059
MEM 656.394531 1571172617.3062
MEM 656.394531 1571172617.4065
MEM 656.394531 1571172617.5068
MEM 656.394531 1571172617.6070
MEM 656.394531 1571172617.7073
MEM 656.394531 1571172617.8075
MEM 656.394531 1571172617.9078
MEM 656.394531 1571172618.0084
MEM 656.394531 1571172618.1087
MEM 656.394531 1571172618.2090
MEM 656.394531 1571172618.3093
MEM 656.394531 1571172618.4096
MEM 665.652344 1571172618.5099
MEM 665.652344 1571172618.6103
MEM 665.652344 1571172618.7106
MEM 665.652344 1571172618.8108
MEM 665.652344 1571172618.9110
MEM 665.652344 1571172619.0113
MEM 665.652344 1571172619.1116
MEM 665.652344 1571172619.2120
MEM 665.652344 1571172619.3122
MEM 665.652344 1571172619.4126
MEM 665.652344 1571172619.5128
MEM 665.652344 1571172619.6131
MEM 665.652344 1571172619.7134
MEM 665.652344 1571172619.8136
MEM 665.652344 1571172619.9139
MEM 665.652344 1571172620.0141
MEM 665.652344 1571172620.1145
MEM 665.652344 1571172620.2147
MEM 665.652344 1571172620.3150
MEM 665.652344 1571172620.4153
MEM 665.652344 1571172620.5156
MEM 665.652344 1571172620.6159
MEM 665.652344 1571172620.7162
MEM 665.652344 1571172620.8164
MEM 665.652344 1571172620.9167
MEM 665.652344 1571172621.0169
MEM 665.652344 1571172621.1172
MEM 665.652344 1571172621.2176
MEM 665.652344 1571172621.3179
MEM 665.652344 1571172621.4182
MEM 665.652344 1571172621.5185
MEM 665.652344 1571172621.6188
MEM 665.652344 1571172621.7190
MEM 665.652344 1571172621.8193
MEM 665.652344 1571172621.9195
MEM 665.652344 1571172622.0198
MEM 665.652344 1571172622.1201
MEM 665.652344 1571172622.2204
MEM 665.652344 1571172622.3207
MEM 665.652344 1571172622.4210
MEM 665.652344 1571172622.5213
MEM 665.652344 1571172622.6216
MEM 665.652344 1571172622.7219
MEM 665.652344 1571172622.8221
MEM 665.652344 1571172622.9224
MEM 665.652344 1571172623.0226
MEM 665.652344 1571172623.1232
MEM 665.652344 1571172623.2235
MEM 665.652344 1571172623.3238
MEM 665.652344 1571172623.4241
MEM 665.652344 1571172623.5244
MEM 665.652344 1571172623.6247
MEM 665.652344 1571172623.7249
MEM 665.652344 1571172623.8252
MEM 665.652344 1571172623.9254
MEM 665.652344 1571172624.0257
MEM 665.652344 1571172624.1260
MEM 665.652344 1571172624.2264
MEM 665.652344 1571172624.3267
MEM 665.652344 1571172624.4271
MEM 665.652344 1571172624.5274
MEM 665.652344 1571172624.6277
MEM 665.652344 1571172624.7280
MEM 665.652344 1571172624.8283
MEM 665.652344 1571172624.9285
MEM 665.652344 1571172625.0287
MEM 665.652344 1571172625.1291
MEM 665.652344 1571172625.2294
MEM 665.652344 1571172625.3297
MEM 665.652344 1571172625.4301
MEM 665.652344 1571172625.5304
MEM 665.652344 1571172625.6307
MEM 665.652344 1571172625.7310
MEM 665.652344 1571172625.8312
MEM 665.652344 1571172625.9316
MEM 665.652344 1571172626.0318
MEM 665.652344 1571172626.1321
MEM 665.652344 1571172626.2324
MEM 665.652344 1571172626.3328
MEM 665.652344 1571172626.4331
MEM 665.652344 1571172626.5335
MEM 665.652344 1571172626.6338
MEM 665.652344 1571172626.7340
MEM 665.652344 1571172626.8343
MEM 665.652344 1571172626.9345
MEM 665.652344 1571172627.0348
MEM 665.652344 1571172627.1351
MEM 665.652344 1571172627.2354
MEM 665.652344 1571172627.3357
MEM 665.652344 1571172627.4360
MEM 665.652344 1571172627.5363
MEM 665.652344 1571172627.6366
MEM 665.652344 1571172627.7369
MEM 665.652344 1571172627.8372
MEM 665.652344 1571172627.9375
MEM 665.652344 1571172628.0377
MEM 665.652344 1571172628.1380
MEM 665.652344 1571172628.2388
MEM 665.652344 1571172628.3391
MEM 665.652344 1571172628.4394
MEM 665.652344 1571172628.5397
MEM 647.753906 1571172628.6400
MEM 656.519531 1571172628.7403
MEM 656.519531 1571172628.8406
MEM 656.519531 1571172628.9409
MEM 656.519531 1571172629.0412
MEM 656.519531 1571172629.1415
MEM 656.519531 1571172629.2418
MEM 656.519531 1571172629.3420
MEM 656.519531 1571172629.4424
MEM 656.519531 1571172629.5427
MEM 656.519531 1571172629.6430
MEM 656.519531 1571172629.7433
MEM 656.519531 1571172629.8435
MEM 656.519531 1571172629.9438
MEM 656.519531 1571172630.0440
MEM 656.519531 1571172630.1443
MEM 656.519531 1571172630.2446
MEM 656.519531 1571172630.3449
MEM 656.519531 1571172630.4452
MEM 656.519531 1571172630.5455
MEM 656.519531 1571172630.6473
MEM 656.519531 1571172630.7477
MEM 656.519531 1571172630.8479
MEM 656.519531 1571172630.9482
MEM 656.519531 1571172631.0484
MEM 656.519531 1571172631.1488
MEM 656.519531 1571172631.2494
MEM 656.519531 1571172631.3497
MEM 656.519531 1571172631.4501
MEM 656.519531 1571172631.5503
MEM 656.519531 1571172631.6507
MEM 656.519531 1571172631.7509
MEM 656.519531 1571172631.8512
MEM 656.519531 1571172631.9515
MEM 656.519531 1571172632.0518
MEM 656.519531 1571172632.1521
MEM 656.519531 1571172632.2524
MEM 656.519531 1571172632.3528
MEM 656.519531 1571172632.4531
MEM 656.519531 1571172632.5535
MEM 656.519531 1571172632.6539
MEM 656.519531 1571172632.7591
MEM 656.519531 1571172632.8595
MEM 656.519531 1571172632.9598
MEM 656.519531 1571172633.0601
MEM 656.519531 1571172633.1604
MEM 656.519531 1571172633.2607
MEM 656.519531 1571172633.3613
MEM 656.519531 1571172633.4617
MEM 656.519531 1571172633.5620
MEM 656.519531 1571172633.6623
MEM 656.519531 1571172633.7626
MEM 656.519531 1571172633.8628
MEM 656.519531 1571172633.9631
MEM 665.800781 1571172634.0634
MEM 665.800781 1571172634.1638
MEM 665.800781 1571172634.2641
MEM 665.800781 1571172634.3644
MEM 665.800781 1571172634.4647
MEM 665.800781 1571172634.5649
MEM 665.800781 1571172634.6652
MEM 665.800781 1571172634.7655
MEM 665.800781 1571172634.8658
MEM 665.800781 1571172634.9661
MEM 665.800781 1571172635.0663
MEM 665.800781 1571172635.1667
MEM 665.800781 1571172635.2670
MEM 665.800781 1571172635.3673
MEM 665.800781 1571172635.4676
MEM 665.800781 1571172635.5679
MEM 665.800781 1571172635.6683
MEM 665.800781 1571172635.7685
MEM 665.800781 1571172635.8688
MEM 665.800781 1571172635.9691
MEM 665.800781 1571172636.0693
MEM 665.800781 1571172636.1697
MEM 665.800781 1571172636.2700
MEM 665.800781 1571172636.3703
MEM 665.800781 1571172636.4706
MEM 665.800781 1571172636.5710
MEM 665.800781 1571172636.6713
MEM 665.800781 1571172636.7723
MEM 665.800781 1571172636.8726
MEM 665.800781 1571172636.9729
MEM 665.800781 1571172637.0731
MEM 665.800781 1571172637.1735
MEM 665.800781 1571172637.2739
MEM 665.800781 1571172637.3742
MEM 665.800781 1571172637.4746
MEM 665.800781 1571172637.5750
MEM 665.800781 1571172637.6753
MEM 665.800781 1571172637.7756
MEM 665.800781 1571172637.8757
MEM 665.800781 1571172637.9760
MEM 665.800781 1571172638.0763
MEM 665.800781 1571172638.1766
MEM 665.800781 1571172638.2770
MEM 665.800781 1571172638.3773
MEM 665.800781 1571172638.4779
MEM 665.800781 1571172638.5782
MEM 665.800781 1571172638.6784
MEM 665.800781 1571172638.7787
MEM 665.800781 1571172638.8790
MEM 665.800781 1571172638.9793
MEM 665.800781 1571172639.0795
MEM 665.800781 1571172639.1799
MEM 665.800781 1571172639.2801
MEM 665.800781 1571172639.3804
MEM 665.800781 1571172639.4808
MEM 665.800781 1571172639.5810
MEM 665.800781 1571172639.6813
MEM 665.800781 1571172639.7816
MEM 665.800781 1571172639.8819
MEM 665.800781 1571172639.9821
MEM 665.800781 1571172640.0824
MEM 665.800781 1571172640.1827
MEM 665.800781 1571172640.2830
MEM 665.800781 1571172640.3833
MEM 665.800781 1571172640.4837
MEM 665.800781 1571172640.5840
MEM 665.800781 1571172640.6844
MEM 665.800781 1571172640.7847
MEM 665.800781 1571172640.8851
MEM 665.800781 1571172640.9855
MEM 665.800781 1571172641.0858
MEM 665.800781 1571172641.1862
MEM 665.800781 1571172641.2865
MEM 665.800781 1571172641.3869
MEM 665.800781 1571172641.4872
MEM 665.800781 1571172641.5875
MEM 665.800781 1571172641.6879
MEM 665.800781 1571172641.7881
MEM 665.800781 1571172641.8884
MEM 665.800781 1571172641.9887
MEM 665.800781 1571172642.0889
MEM 665.800781 1571172642.1892
MEM 665.800781 1571172642.2895
MEM 665.800781 1571172642.3898
MEM 665.800781 1571172642.4901
MEM 665.800781 1571172642.5904
MEM 665.800781 1571172642.6907
MEM 665.800781 1571172642.7910
MEM 665.800781 1571172642.8912
MEM 665.800781 1571172642.9915
MEM 665.800781 1571172643.0918
MEM 665.800781 1571172643.1922
MEM 665.800781 1571172643.2924
MEM 665.800781 1571172643.3928
MEM 665.800781 1571172643.4931
MEM 665.800781 1571172643.5934
MEM 665.800781 1571172643.6937
MEM 665.800781 1571172643.7940
MEM 665.800781 1571172643.8942
MEM 665.800781 1571172643.9945
MEM 665.800781 1571172644.0949
MEM 665.800781 1571172644.1952
MEM 665.800781 1571172644.2956
MEM 665.800781 1571172644.3959
MEM 665.800781 1571172644.4961
MEM 665.800781 1571172644.5964
MEM 665.800781 1571172644.6967
MEM 656.519531 1571172644.7971
MEM 656.519531 1571172644.8974
MEM 656.519531 1571172644.9977
MEM 656.519531 1571172645.0980
MEM 656.519531 1571172645.1983
MEM 656.519531 1571172645.2986
MEM 656.519531 1571172645.3989
MEM 656.519531 1571172645.4992
MEM 656.519531 1571172645.5995
MEM 656.519531 1571172645.6998
MEM 656.519531 1571172645.8001
MEM 656.519531 1571172645.9004
MEM 656.519531 1571172646.0006
MEM 656.519531 1571172646.1010
MEM 656.519531 1571172646.2013
MEM 656.519531 1571172646.3016
MEM 656.519531 1571172646.4019
MEM 656.519531 1571172646.5021
MEM 656.519531 1571172646.6024
MEM 656.519531 1571172646.7027
MEM 656.519531 1571172646.8031
MEM 656.519531 1571172646.9033
MEM 656.519531 1571172647.0036
MEM 656.519531 1571172647.1039
MEM 656.519531 1571172647.2042
MEM 656.519531 1571172647.3045
MEM 656.519531 1571172647.4048
MEM 656.519531 1571172647.5051
MEM 656.519531 1571172647.6054
MEM 656.519531 1571172647.7056
MEM 656.519531 1571172647.8059
MEM 656.519531 1571172647.9062
MEM 656.519531 1571172648.0064
MEM 656.519531 1571172648.1068
MEM 656.519531 1571172648.2071
MEM 656.519531 1571172648.3073
MEM 656.519531 1571172648.4076
MEM 656.519531 1571172648.5080
MEM 656.519531 1571172648.6083
MEM 656.519531 1571172648.7086
MEM 656.519531 1571172648.8088
MEM 656.519531 1571172648.9091
MEM 656.519531 1571172649.0094
MEM 656.519531 1571172649.1097
MEM 656.519531 1571172649.2100
MEM 656.519531 1571172649.3103
MEM 656.519531 1571172649.4106
MEM 656.519531 1571172649.5109
MEM 656.519531 1571172649.6112
MEM 656.519531 1571172649.7115
MEM 665.800781 1571172649.8119
MEM 665.800781 1571172649.9122
MEM 665.800781 1571172650.0124
MEM 665.800781 1571172650.1127
MEM 665.800781 1571172650.2130
MEM 665.800781 1571172650.3133
MEM 665.800781 1571172650.4136
MEM 665.800781 1571172650.5139
MEM 665.800781 1571172650.6142
MEM 665.800781 1571172650.7144
MEM 665.800781 1571172650.8147
MEM 665.800781 1571172650.9150
MEM 665.800781 1571172651.0153
MEM 665.800781 1571172651.1156
MEM 665.800781 1571172651.2159
MEM 665.800781 1571172651.3162
MEM 665.800781 1571172651.4165
MEM 665.800781 1571172651.5168
MEM 665.800781 1571172651.6171
MEM 665.800781 1571172651.7174
MEM 665.800781 1571172651.8177
MEM 665.800781 1571172651.9180
MEM 665.800781 1571172652.0183
MEM 665.800781 1571172652.1186
MEM 665.800781 1571172652.2189
MEM 665.800781 1571172652.3193
MEM 665.800781 1571172652.4196
MEM 665.800781 1571172652.5198
MEM 665.800781 1571172652.6201
MEM 665.800781 1571172652.7204
MEM 665.800781 1571172652.8207
MEM 665.800781 1571172652.9209
MEM 665.800781 1571172653.0212
MEM 665.800781 1571172653.1215
MEM 665.800781 1571172653.2218
MEM 665.800781 1571172653.3221
MEM 665.800781 1571172653.4225
MEM 665.800781 1571172653.5228
MEM 665.800781 1571172653.6230
MEM 665.800781 1571172653.7233
MEM 665.800781 1571172653.8239
MEM 665.800781 1571172653.9242
MEM 665.800781 1571172654.0244
MEM 665.800781 1571172654.1247
MEM 665.800781 1571172654.2251
MEM 665.800781 1571172654.3254
MEM 665.800781 1571172654.4257
MEM 665.800781 1571172654.5260
MEM 665.800781 1571172654.6263
MEM 665.800781 1571172654.7266
MEM 665.800781 1571172654.8270
MEM 665.800781 1571172654.9273
MEM 665.800781 1571172655.0276
MEM 665.800781 1571172655.1279
MEM 665.800781 1571172655.2282
MEM 665.800781 1571172655.3284
MEM 665.800781 1571172655.4287
MEM 665.800781 1571172655.5290
MEM 665.800781 1571172655.6293
MEM 665.800781 1571172655.7296
MEM 665.800781 1571172655.8299
MEM 665.800781 1571172655.9301
MEM 665.800781 1571172656.0304
MEM 665.800781 1571172656.1307
MEM 665.800781 1571172656.2310
MEM 665.800781 1571172656.3313
MEM 665.800781 1571172656.4316
MEM 665.800781 1571172656.5319
MEM 665.800781 1571172656.6321
MEM 665.800781 1571172656.7325
MEM 665.800781 1571172656.8329
MEM 665.800781 1571172656.9332
MEM 665.800781 1571172657.0336
MEM 665.800781 1571172657.1339
MEM 665.800781 1571172657.2343
MEM 665.800781 1571172657.3346
MEM 665.800781 1571172657.4350
MEM 665.800781 1571172657.5353
MEM 665.800781 1571172657.6356
MEM 665.800781 1571172657.7359
MEM 665.800781 1571172657.8362
MEM 665.800781 1571172657.9365
MEM 665.800781 1571172658.0368
MEM 665.800781 1571172658.1371
MEM 665.800781 1571172658.2376
MEM 665.800781 1571172658.3379
MEM 665.800781 1571172658.4382
MEM 665.800781 1571172658.5385
MEM 665.800781 1571172658.6392
MEM 665.800781 1571172658.7395
MEM 665.800781 1571172658.8398
MEM 665.800781 1571172658.9405
MEM 665.800781 1571172659.0408
MEM 665.800781 1571172659.1412
MEM 665.800781 1571172659.2415
MEM 665.800781 1571172659.3419
MEM 665.800781 1571172659.4422
MEM 665.800781 1571172659.5430
MEM 665.800781 1571172659.6434
MEM 665.800781 1571172659.7437
MEM 665.800781 1571172659.8440
MEM 665.800781 1571172659.9444
MEM 665.800781 1571172660.0446
MEM 665.800781 1571172660.1450
MEM 665.800781 1571172660.2453
MEM 665.800781 1571172660.3457
MEM 665.800781 1571172660.4460
MEM 665.800781 1571172660.5463
MEM 665.800781 1571172660.6485
MEM 665.800781 1571172660.7488
MEM 665.800781 1571172660.8491
MEM 665.800781 1571172660.9494
MEM 665.800781 1571172661.0496
MEM 665.800781 1571172661.1499
MEM 665.800781 1571172661.2502
MEM 665.800781 1571172661.3511
MEM 656.519531 1571172661.4514
MEM 656.519531 1571172661.5517
MEM 656.519531 1571172661.6520
MEM 656.519531 1571172661.7523
MEM 656.519531 1571172661.8526
MEM 656.519531 1571172661.9528
MEM 656.519531 1571172662.0531
MEM 656.519531 1571172662.1535
MEM 656.519531 1571172662.2538
MEM 656.519531 1571172662.3541
MEM 656.519531 1571172662.4544
MEM 656.519531 1571172662.5547
MEM 656.519531 1571172662.6550
MEM 656.519531 1571172662.7552
MEM 656.519531 1571172662.8555
MEM 656.519531 1571172662.9558
MEM 656.519531 1571172663.0560
MEM 656.519531 1571172663.1563
MEM 656.519531 1571172663.2567
MEM 656.519531 1571172663.3569
MEM 656.519531 1571172663.4573
MEM 656.519531 1571172663.5575
MEM 656.519531 1571172663.6578
MEM 656.519531 1571172663.7581
MEM 656.519531 1571172663.8583
MEM 656.519531 1571172663.9586
MEM 656.519531 1571172664.0589
MEM 656.519531 1571172664.1592
MEM 656.519531 1571172664.2595
MEM 656.519531 1571172664.3598
MEM 656.519531 1571172664.4601
MEM 656.519531 1571172664.5604
MEM 656.519531 1571172664.6607
MEM 656.519531 1571172664.7609
MEM 656.519531 1571172664.8612
MEM 656.519531 1571172664.9615
MEM 656.519531 1571172665.0617
MEM 656.519531 1571172665.1620
MEM 656.519531 1571172665.2623
MEM 656.519531 1571172665.3626
MEM 656.519531 1571172665.4629
MEM 656.519531 1571172665.5632
MEM 656.519531 1571172665.6635
MEM 656.519531 1571172665.7638
MEM 656.519531 1571172665.8640
MEM 656.519531 1571172665.9643
MEM 656.519531 1571172666.0646
MEM 656.519531 1571172666.1648
MEM 656.519531 1571172666.2652
MEM 665.800781 1571172666.3655
MEM 665.800781 1571172666.4658
MEM 665.800781 1571172666.5662
MEM 665.800781 1571172666.6665
MEM 665.800781 1571172666.7667
MEM 665.800781 1571172666.8670
MEM 665.800781 1571172666.9673
MEM 665.800781 1571172667.0676
MEM 665.800781 1571172667.1680
MEM 665.800781 1571172667.2683
MEM 665.800781 1571172667.3686
MEM 665.800781 1571172667.4689
MEM 665.800781 1571172667.5691
MEM 665.800781 1571172667.6694
MEM 665.800781 1571172667.7697
MEM 665.800781 1571172667.8700
MEM 665.800781 1571172667.9702
MEM 665.800781 1571172668.0705
MEM 665.800781 1571172668.1708
MEM 665.800781 1571172668.2711
MEM 665.800781 1571172668.3713
MEM 665.800781 1571172668.4716
MEM 665.800781 1571172668.5719
MEM 665.800781 1571172668.6722
MEM 665.800781 1571172668.7725
MEM 665.800781 1571172668.8727
MEM 665.800781 1571172668.9730
MEM 665.800781 1571172669.0733
MEM 665.800781 1571172669.1737
MEM 665.800781 1571172669.2740
