CMDLINE /home/oscar/anaconda2/envs/devito_newest/bin/python ./utest_nodask_naws.py
MEM 665.945312 1571167865.5122
MEM 665.945312 1571167865.6125
MEM 665.945312 1571167865.7128
MEM 665.945312 1571167865.8131
MEM 665.945312 1571167865.9134
MEM 665.945312 1571167866.0137
MEM 665.945312 1571167866.1140
MEM 665.945312 1571167866.2144
MEM 665.945312 1571167866.3147
MEM 665.945312 1571167866.4150
MEM 665.945312 1571167866.5154
MEM 665.945312 1571167866.6157
MEM 656.664062 1571167866.7160
MEM 656.664062 1571167866.8163
MEM 656.664062 1571167866.9167
MEM 656.664062 1571167867.0171
MEM 656.664062 1571167867.1174
MEM 656.664062 1571167867.2178
MEM 656.664062 1571167867.3180
MEM 656.664062 1571167867.4183
MEM 656.664062 1571167867.5187
MEM 656.664062 1571167867.6191
MEM 656.664062 1571167867.7200
MEM 656.664062 1571167867.8203
MEM 656.664062 1571167867.9209
MEM 656.664062 1571167868.0212
MEM 656.664062 1571167868.1216
MEM 656.664062 1571167868.2219
MEM 656.664062 1571167868.3222
MEM 656.664062 1571167868.4226
MEM 656.664062 1571167868.5229
MEM 656.664062 1571167868.6232
MEM 656.664062 1571167868.7235
MEM 656.664062 1571167868.8238
MEM 656.664062 1571167868.9242
MEM 656.664062 1571167869.0245
MEM 656.664062 1571167869.1249
MEM 656.664062 1571167869.2252
MEM 656.664062 1571167869.3255
MEM 656.664062 1571167869.4258
MEM 656.664062 1571167869.5261
MEM 656.664062 1571167869.6265
MEM 656.664062 1571167869.7268
MEM 656.664062 1571167869.8271
MEM 656.664062 1571167869.9274
MEM 656.664062 1571167870.0277
MEM 656.664062 1571167870.1281
MEM 656.664062 1571167870.2285
MEM 656.664062 1571167870.3287
MEM 656.664062 1571167870.4290
MEM 656.664062 1571167870.5294
MEM 656.664062 1571167870.6298
MEM 656.664062 1571167870.7301
MEM 656.664062 1571167870.8305
MEM 656.664062 1571167870.9309
MEM 656.664062 1571167871.0312
MEM 656.664062 1571167871.1316
MEM 656.664062 1571167871.2320
MEM 656.664062 1571167871.3324
MEM 656.664062 1571167871.4327
MEM 656.664062 1571167871.5330
MEM 656.664062 1571167871.6334
MEM 656.664062 1571167871.7337
MEM 656.664062 1571167871.8340
MEM 656.664062 1571167871.9343
MEM 656.664062 1571167872.0347
MEM 656.664062 1571167872.1351
MEM 663.882812 1571167872.2354
MEM 665.945312 1571167872.3358
MEM 665.945312 1571167872.4361
MEM 665.945312 1571167872.5365
MEM 665.945312 1571167872.6368
MEM 665.945312 1571167872.7371
MEM 665.945312 1571167872.8374
MEM 665.945312 1571167872.9378
MEM 665.945312 1571167873.0381
MEM 665.945312 1571167873.1384
MEM 665.945312 1571167873.2388
MEM 665.945312 1571167873.3390
MEM 665.945312 1571167873.4393
MEM 665.945312 1571167873.5397
MEM 665.945312 1571167873.6400
MEM 665.945312 1571167873.7403
MEM 665.945312 1571167873.8406
MEM 665.945312 1571167873.9409
MEM 665.945312 1571167874.0413
MEM 665.945312 1571167874.1416
MEM 665.945312 1571167874.2420
MEM 665.945312 1571167874.3422
MEM 665.945312 1571167874.4425
MEM 665.945312 1571167874.5429
MEM 665.945312 1571167874.6432
MEM 665.945312 1571167874.7434
MEM 665.945312 1571167874.8438
MEM 665.945312 1571167874.9441
MEM 665.945312 1571167875.0444
MEM 665.945312 1571167875.1448
MEM 665.945312 1571167875.2451
MEM 665.945312 1571167875.3454
MEM 665.945312 1571167875.4457
MEM 665.945312 1571167875.5460
MEM 665.945312 1571167875.6464
MEM 665.945312 1571167875.7467
MEM 665.945312 1571167875.8471
MEM 665.945312 1571167875.9478
MEM 665.945312 1571167876.0481
MEM 665.945312 1571167876.1485
MEM 665.945312 1571167876.2488
MEM 665.945312 1571167876.3491
MEM 665.945312 1571167876.4494
MEM 665.945312 1571167876.5502
MEM 665.945312 1571167876.6505
MEM 665.945312 1571167876.7508
MEM 665.945312 1571167876.8511
MEM 665.945312 1571167876.9514
MEM 665.945312 1571167877.0517
MEM 665.945312 1571167877.1521
MEM 665.945312 1571167877.2524
MEM 665.945312 1571167877.3526
MEM 665.945312 1571167877.4529
MEM 665.945312 1571167877.5533
MEM 665.945312 1571167877.6536
MEM 665.945312 1571167877.7540
MEM 665.945312 1571167877.8543
MEM 665.945312 1571167877.9547
MEM 665.945312 1571167878.0551
MEM 665.945312 1571167878.1555
MEM 665.945312 1571167878.2558
MEM 665.945312 1571167878.3560
MEM 665.945312 1571167878.4563
MEM 665.945312 1571167878.5567
MEM 665.945312 1571167878.6570
MEM 665.945312 1571167878.7572
MEM 665.945312 1571167878.8576
MEM 665.945312 1571167878.9579
MEM 665.945312 1571167879.0583
MEM 665.945312 1571167879.1586
MEM 665.945312 1571167879.2589
MEM 665.945312 1571167879.3592
MEM 665.945312 1571167879.4601
MEM 665.945312 1571167879.5604
MEM 665.945312 1571167879.6608
MEM 665.945312 1571167879.7611
MEM 665.945312 1571167879.8615
MEM 665.945312 1571167879.9618
MEM 665.945312 1571167880.0621
MEM 665.945312 1571167880.1624
MEM 665.945312 1571167880.2628
MEM 665.945312 1571167880.3631
MEM 665.945312 1571167880.4634
MEM 665.945312 1571167880.5637
MEM 665.945312 1571167880.6641
MEM 665.945312 1571167880.7644
MEM 665.945312 1571167880.8647
MEM 665.945312 1571167880.9650
MEM 665.945312 1571167881.0654
MEM 665.945312 1571167881.1657
MEM 665.945312 1571167881.2660
MEM 665.945312 1571167881.3663
MEM 665.945312 1571167881.4666
MEM 665.945312 1571167881.5670
MEM 665.945312 1571167881.6673
MEM 665.945312 1571167881.7675
MEM 665.945312 1571167881.8679
MEM 665.945312 1571167881.9682
MEM 665.945312 1571167882.0685
MEM 665.945312 1571167882.1689
MEM 665.945312 1571167882.2691
MEM 665.945312 1571167882.3694
MEM 665.945312 1571167882.4697
MEM 649.445312 1571167882.5700
MEM 656.664062 1571167882.6704
MEM 656.664062 1571167882.7707
MEM 656.664062 1571167882.8711
MEM 656.664062 1571167882.9713
MEM 656.664062 1571167883.0717
MEM 656.664062 1571167883.1720
MEM 656.664062 1571167883.2723
MEM 656.664062 1571167883.3726
MEM 656.664062 1571167883.4730
MEM 656.664062 1571167883.5733
MEM 656.664062 1571167883.6736
MEM 656.664062 1571167883.7739
MEM 656.664062 1571167883.8742
MEM 656.664062 1571167883.9745
MEM 656.664062 1571167884.0749
MEM 656.664062 1571167884.1753
MEM 656.664062 1571167884.2755
MEM 656.664062 1571167884.3758
MEM 656.664062 1571167884.4761
MEM 656.664062 1571167884.5765
MEM 656.664062 1571167884.6768
MEM 656.664062 1571167884.7771
MEM 656.664062 1571167884.8774
MEM 656.664062 1571167884.9777
MEM 656.664062 1571167885.0781
MEM 656.664062 1571167885.1785
MEM 656.664062 1571167885.2787
MEM 656.664062 1571167885.3791
MEM 656.664062 1571167885.4794
MEM 656.664062 1571167885.5803
MEM 656.664062 1571167885.6806
MEM 656.664062 1571167885.7809
MEM 656.664062 1571167885.8812
MEM 656.664062 1571167885.9815
MEM 656.664062 1571167886.0819
MEM 656.664062 1571167886.1822
MEM 656.664062 1571167886.2825
MEM 656.664062 1571167886.3833
MEM 656.664062 1571167886.4836
MEM 656.664062 1571167886.5840
MEM 656.664062 1571167886.6842
MEM 656.664062 1571167886.7845
MEM 656.664062 1571167886.8848
MEM 656.664062 1571167886.9852
MEM 656.664062 1571167887.0855
MEM 656.664062 1571167887.1860
MEM 656.664062 1571167887.2862
MEM 656.664062 1571167887.3866
MEM 656.664062 1571167887.4870
MEM 656.664062 1571167887.5874
MEM 656.664062 1571167887.6877
MEM 656.664062 1571167887.7880
MEM 656.664062 1571167887.8884
MEM 665.937500 1571167887.9888
MEM 665.937500 1571167888.0892
MEM 665.937500 1571167888.1896
MEM 665.937500 1571167888.2898
MEM 665.937500 1571167888.3901
MEM 665.937500 1571167888.4904
MEM 665.937500 1571167888.5908
MEM 665.937500 1571167888.6910
MEM 665.937500 1571167888.7913
MEM 665.937500 1571167888.8917
MEM 665.937500 1571167888.9920
MEM 665.937500 1571167889.0923
MEM 665.937500 1571167889.1927
MEM 665.937500 1571167889.2929
MEM 665.937500 1571167889.3932
MEM 665.937500 1571167889.4937
MEM 665.937500 1571167889.5940
MEM 665.937500 1571167889.6943
MEM 665.937500 1571167889.7946
MEM 665.937500 1571167889.8949
MEM 665.937500 1571167889.9952
MEM 665.937500 1571167890.0958
MEM 665.937500 1571167890.1963
MEM 665.937500 1571167890.2966
MEM 665.937500 1571167890.3969
MEM 665.937500 1571167890.4973
MEM 665.937500 1571167890.5976
MEM 665.937500 1571167890.6979
MEM 665.937500 1571167890.7983
MEM 665.937500 1571167890.8990
MEM 665.937500 1571167890.9993
MEM 665.937500 1571167891.0997
MEM 665.937500 1571167891.2000
MEM 665.937500 1571167891.3003
MEM 665.937500 1571167891.4006
MEM 665.937500 1571167891.5009
MEM 665.937500 1571167891.6012
MEM 665.937500 1571167891.7015
MEM 665.937500 1571167891.8018
MEM 665.937500 1571167891.9022
MEM 665.937500 1571167892.0024
MEM 665.937500 1571167892.1028
MEM 665.937500 1571167892.2032
MEM 665.937500 1571167892.3034
MEM 665.937500 1571167892.4037
MEM 665.937500 1571167892.5041
MEM 665.937500 1571167892.6044
MEM 665.937500 1571167892.7047
MEM 665.937500 1571167892.8050
MEM 665.937500 1571167892.9054
MEM 665.937500 1571167893.0058
MEM 665.937500 1571167893.1061
MEM 665.937500 1571167893.2065
MEM 665.937500 1571167893.3067
MEM 665.937500 1571167893.4070
MEM 665.937500 1571167893.5074
MEM 665.937500 1571167893.6077
MEM 665.937500 1571167893.7079
MEM 665.937500 1571167893.8082
MEM 665.937500 1571167893.9086
MEM 665.937500 1571167894.0089
MEM 665.937500 1571167894.1093
MEM 665.937500 1571167894.2096
MEM 665.937500 1571167894.3099
MEM 665.937500 1571167894.4101
MEM 665.937500 1571167894.5105
MEM 665.937500 1571167894.6108
MEM 665.937500 1571167894.7110
MEM 665.937500 1571167894.8113
MEM 665.937500 1571167894.9116
MEM 665.937500 1571167895.0119
MEM 665.937500 1571167895.1123
MEM 665.937500 1571167895.2126
MEM 665.937500 1571167895.3131
MEM 665.937500 1571167895.4134
MEM 665.937500 1571167895.5138
MEM 665.937500 1571167895.6141
MEM 665.937500 1571167895.7144
MEM 665.937500 1571167895.8147
MEM 665.937500 1571167895.9151
MEM 665.937500 1571167896.0154
MEM 665.937500 1571167896.1157
MEM 665.937500 1571167896.2161
MEM 665.937500 1571167896.3163
MEM 665.937500 1571167896.4166
MEM 665.937500 1571167896.5170
MEM 665.937500 1571167896.6173
MEM 665.937500 1571167896.7176
MEM 665.937500 1571167896.8179
MEM 665.937500 1571167896.9182
MEM 665.937500 1571167897.0185
MEM 665.937500 1571167897.1189
MEM 665.937500 1571167897.2192
MEM 665.937500 1571167897.3195
MEM 665.937500 1571167897.4198
MEM 665.937500 1571167897.5201
MEM 665.937500 1571167897.6204
MEM 665.937500 1571167897.7208
MEM 665.937500 1571167897.8211
MEM 665.937500 1571167897.9214
MEM 665.937500 1571167898.0217
MEM 650.476562 1571167898.1221
MEM 656.664062 1571167898.2225
MEM 656.664062 1571167898.3227
MEM 656.664062 1571167898.4231
MEM 656.664062 1571167898.5235
MEM 656.664062 1571167898.6243
MEM 656.664062 1571167898.7246
MEM 656.664062 1571167898.8249
MEM 656.664062 1571167898.9252
MEM 656.664062 1571167899.0255
MEM 656.664062 1571167899.1264
MEM 656.664062 1571167899.2268
MEM 656.664062 1571167899.3270
MEM 656.664062 1571167899.4273
MEM 656.664062 1571167899.5282
MEM 656.664062 1571167899.6285
MEM 656.664062 1571167899.7288
MEM 656.664062 1571167899.8291
MEM 656.664062 1571167899.9295
MEM 656.664062 1571167900.0298
MEM 656.664062 1571167900.1301
MEM 656.664062 1571167900.2306
MEM 656.664062 1571167900.3308
MEM 656.664062 1571167900.4310
MEM 656.664062 1571167900.5314
MEM 656.664062 1571167900.6317
MEM 656.664062 1571167900.7319
MEM 656.664062 1571167900.8323
MEM 656.664062 1571167900.9326
MEM 656.664062 1571167901.0330
MEM 656.664062 1571167901.1333
MEM 656.664062 1571167901.2347
MEM 656.664062 1571167901.3350
MEM 656.664062 1571167901.4354
MEM 656.664062 1571167901.5358
MEM 656.664062 1571167901.6360
MEM 656.664062 1571167901.7363
MEM 656.664062 1571167901.8366
MEM 656.664062 1571167901.9369
MEM 656.664062 1571167902.0373
MEM 656.664062 1571167902.1376
MEM 656.664062 1571167902.2380
MEM 656.664062 1571167902.3384
MEM 656.664062 1571167902.4387
MEM 656.664062 1571167902.5391
MEM 656.664062 1571167902.6394
MEM 656.664062 1571167902.7397
MEM 656.664062 1571167902.8400
MEM 656.664062 1571167902.9409
MEM 656.664062 1571167903.0412
MEM 656.664062 1571167903.1416
MEM 656.664062 1571167903.2419
MEM 656.664062 1571167903.3422
MEM 656.664062 1571167903.4425
MEM 656.664062 1571167903.5429
MEM 656.664062 1571167903.6432
MEM 656.664062 1571167903.7435
MEM 656.664062 1571167903.8439
MEM 656.664062 1571167903.9442
MEM 656.664062 1571167904.0446
MEM 656.664062 1571167904.1449
MEM 656.664062 1571167904.2453
MEM 656.664062 1571167904.3457
MEM 656.664062 1571167904.4461
MEM 656.664062 1571167904.5465
MEM 656.664062 1571167904.6468
MEM 656.664062 1571167904.7471
MEM 656.664062 1571167904.8474
MEM 656.664062 1571167904.9477
MEM 656.664062 1571167905.0481
MEM 656.664062 1571167905.1484
MEM 656.664062 1571167905.2488
MEM 656.664062 1571167905.3490
MEM 656.664062 1571167905.4493
MEM 656.664062 1571167905.5497
MEM 656.664062 1571167905.6500
MEM 656.664062 1571167905.7502
MEM 656.664062 1571167905.8506
MEM 656.664062 1571167905.9509
MEM 656.664062 1571167906.0513
MEM 656.664062 1571167906.1517
MEM 656.664062 1571167906.2520
MEM 656.664062 1571167906.3523
MEM 656.664062 1571167906.4525
MEM 656.664062 1571167906.5529
MEM 656.664062 1571167906.6537
MEM 656.664062 1571167906.7540
MEM 656.664062 1571167906.8543
MEM 656.664062 1571167906.9546
MEM 656.664062 1571167907.0550
MEM 656.664062 1571167907.1553
MEM 656.664062 1571167907.2557
MEM 656.664062 1571167907.3560
MEM 656.664062 1571167907.4563
MEM 656.664062 1571167907.5566
MEM 656.664062 1571167907.6570
MEM 656.664062 1571167907.7573
MEM 656.664062 1571167907.8578
MEM 656.664062 1571167907.9581
MEM 656.664062 1571167908.0584
MEM 656.664062 1571167908.1587
MEM 656.664062 1571167908.2591
MEM 656.664062 1571167908.3593
MEM 656.664062 1571167908.4596
MEM 656.664062 1571167908.5600
MEM 656.664062 1571167908.6603
MEM 656.664062 1571167908.7606
MEM 656.664062 1571167908.8610
MEM 656.664062 1571167908.9613
MEM 656.664062 1571167909.0616
MEM 656.664062 1571167909.1620
MEM 656.664062 1571167909.2624
MEM 656.664062 1571167909.3626
MEM 656.664062 1571167909.4629
MEM 656.664062 1571167909.5633
MEM 656.664062 1571167909.6636
MEM 656.664062 1571167909.7639
MEM 656.664062 1571167909.8642
MEM 656.664062 1571167909.9645
MEM 656.664062 1571167910.0648
MEM 656.664062 1571167910.1652
MEM 656.664062 1571167910.2655
MEM 656.664062 1571167910.3658
MEM 656.664062 1571167910.4662
MEM 656.664062 1571167910.5665
MEM 656.664062 1571167910.6669
MEM 656.664062 1571167910.7672
MEM 656.664062 1571167910.8675
MEM 656.664062 1571167910.9679
MEM 656.664062 1571167911.0682
MEM 656.664062 1571167911.1686
MEM 656.664062 1571167911.2689
MEM 656.664062 1571167911.3692
MEM 656.664062 1571167911.4696
MEM 656.664062 1571167911.5700
MEM 656.664062 1571167911.6704
MEM 656.664062 1571167911.7706
MEM 656.664062 1571167911.8710
MEM 656.664062 1571167911.9713
MEM 656.664062 1571167912.0716
MEM 656.664062 1571167912.1720
MEM 656.664062 1571167912.2723
MEM 656.664062 1571167912.3725
MEM 656.664062 1571167912.4728
MEM 656.664062 1571167912.5732
MEM 656.664062 1571167912.6735
MEM 656.664062 1571167912.7738
MEM 656.664062 1571167912.8742
MEM 656.664062 1571167912.9745
MEM 656.664062 1571167913.0748
MEM 656.664062 1571167913.1751
MEM 656.664062 1571167913.2754
MEM 656.664062 1571167913.3756
MEM 656.664062 1571167913.4759
MEM 656.664062 1571167913.5763
MEM 656.664062 1571167913.6766
MEM 656.664062 1571167913.7769
MEM 656.664062 1571167913.8773
MEM 656.664062 1571167913.9776
MEM 665.945312 1571167914.0779
MEM 665.945312 1571167914.1782
MEM 665.945312 1571167914.2785
MEM 665.945312 1571167914.3787
MEM 665.945312 1571167914.4790
MEM 665.945312 1571167914.5793
MEM 665.945312 1571167914.6796
MEM 665.945312 1571167914.7799
MEM 665.945312 1571167914.8803
MEM 665.945312 1571167914.9805
MEM 665.945312 1571167915.0809
MEM 665.945312 1571167915.1812
MEM 665.945312 1571167915.2815
MEM 665.945312 1571167915.3817
MEM 665.945312 1571167915.4821
MEM 665.945312 1571167915.5824
MEM 665.945312 1571167915.6827
MEM 665.945312 1571167915.7831
MEM 665.945312 1571167915.8834
MEM 665.945312 1571167915.9837
MEM 665.945312 1571167916.0840
MEM 665.945312 1571167916.1844
MEM 665.945312 1571167916.2847
MEM 665.945312 1571167916.3849
MEM 665.945312 1571167916.4852
MEM 665.945312 1571167916.5856
MEM 665.945312 1571167916.6859
MEM 665.945312 1571167916.7862
MEM 665.945312 1571167916.8865
MEM 665.945312 1571167916.9868
MEM 665.945312 1571167917.0871
MEM 665.945312 1571167917.1874
MEM 665.945312 1571167917.2877
MEM 665.945312 1571167917.3881
MEM 665.945312 1571167917.4883
MEM 665.945312 1571167917.5887
MEM 665.945312 1571167917.6890
MEM 665.945312 1571167917.7894
MEM 665.945312 1571167917.8897
MEM 665.945312 1571167917.9900
MEM 665.945312 1571167918.0904
MEM 665.945312 1571167918.1907
MEM 665.945312 1571167918.2910
MEM 665.945312 1571167918.3912
MEM 665.945312 1571167918.4916
MEM 665.945312 1571167918.5921
MEM 665.945312 1571167918.6925
MEM 665.945312 1571167918.7928
MEM 665.945312 1571167918.8931
MEM 665.945312 1571167918.9935
MEM 665.945312 1571167919.0939
MEM 665.945312 1571167919.1942
MEM 665.945312 1571167919.2945
MEM 665.945312 1571167919.3949
MEM 665.945312 1571167919.4951
MEM 665.945312 1571167919.5955
MEM 665.945312 1571167919.6959
MEM 665.945312 1571167919.7962
MEM 665.945312 1571167919.8965
MEM 665.945312 1571167919.9969
MEM 665.945312 1571167920.0972
MEM 665.945312 1571167920.1976
MEM 665.945312 1571167920.2979
MEM 665.945312 1571167920.3982
MEM 665.945312 1571167920.4985
MEM 665.945312 1571167920.5989
MEM 665.945312 1571167920.6993
MEM 665.945312 1571167920.7996
MEM 665.945312 1571167920.9004
MEM 665.945312 1571167921.0007
MEM 665.945312 1571167921.1011
MEM 665.945312 1571167921.2014
MEM 665.945312 1571167921.3018
MEM 665.945312 1571167921.4021
MEM 665.945312 1571167921.5024
MEM 665.945312 1571167921.6028
MEM 665.945312 1571167921.7030
MEM 665.945312 1571167921.8033
MEM 665.945312 1571167921.9037
MEM 665.945312 1571167922.0040
MEM 665.945312 1571167922.1043
MEM 665.945312 1571167922.2047
MEM 665.945312 1571167922.3049
MEM 665.945312 1571167922.4052
MEM 665.945312 1571167922.5056
MEM 665.945312 1571167922.6059
MEM 665.945312 1571167922.7062
MEM 665.945312 1571167922.8065
MEM 665.945312 1571167922.9068
MEM 665.945312 1571167923.0073
MEM 665.945312 1571167923.1077
MEM 665.945312 1571167923.2081
MEM 665.945312 1571167923.3083
MEM 665.945312 1571167923.4086
MEM 665.945312 1571167923.5089
MEM 665.945312 1571167923.6093
MEM 665.945312 1571167923.7096
MEM 665.945312 1571167923.8099
MEM 665.945312 1571167923.9102
MEM 665.945312 1571167924.0105
MEM 665.945312 1571167924.1109
MEM 665.945312 1571167924.2113
MEM 665.945312 1571167924.3115
MEM 665.945312 1571167924.4118
MEM 656.664062 1571167924.5124
MEM 656.664062 1571167924.6128
MEM 656.664062 1571167924.7131
MEM 656.664062 1571167924.8134
MEM 656.664062 1571167924.9137
MEM 656.664062 1571167925.0141
MEM 656.664062 1571167925.1144
MEM 656.664062 1571167925.2148
MEM 656.664062 1571167925.3151
MEM 656.664062 1571167925.4153
MEM 656.664062 1571167925.5157
MEM 656.664062 1571167925.6160
MEM 656.664062 1571167925.7163
MEM 656.664062 1571167925.8166
MEM 656.664062 1571167925.9169
MEM 656.664062 1571167926.0172
MEM 656.664062 1571167926.1175
MEM 656.664062 1571167926.2179
MEM 656.664062 1571167926.3182
MEM 656.664062 1571167926.4185
MEM 656.664062 1571167926.5189
MEM 656.664062 1571167926.6192
MEM 656.664062 1571167926.7195
MEM 656.664062 1571167926.8200
MEM 656.664062 1571167926.9203
MEM 656.664062 1571167927.0207
MEM 656.664062 1571167927.1210
MEM 656.664062 1571167927.2213
MEM 656.664062 1571167927.3216
MEM 656.664062 1571167927.4219
MEM 656.664062 1571167927.5222
MEM 656.664062 1571167927.6226
MEM 656.664062 1571167927.7230
MEM 656.664062 1571167927.8234
MEM 656.664062 1571167927.9238
MEM 656.664062 1571167928.0241
MEM 656.664062 1571167928.1244
MEM 656.664062 1571167928.2248
MEM 656.664062 1571167928.3251
MEM 656.664062 1571167928.4254
MEM 656.664062 1571167928.5258
MEM 656.664062 1571167928.6261
MEM 656.664062 1571167928.7265
MEM 656.664062 1571167928.8268
MEM 656.664062 1571167928.9271
MEM 656.664062 1571167929.0275
MEM 656.664062 1571167929.1278
MEM 656.664062 1571167929.2282
MEM 656.664062 1571167929.3284
MEM 656.664062 1571167929.4287
MEM 656.664062 1571167929.5291
MEM 665.687500 1571167929.6294
MEM 665.945312 1571167929.7298
MEM 665.945312 1571167929.8301
MEM 665.945312 1571167929.9304
MEM 665.945312 1571167930.0307
MEM 665.945312 1571167930.1310
MEM 665.945312 1571167930.2314
MEM 665.945312 1571167930.3317
MEM 665.945312 1571167930.4319
MEM 665.945312 1571167930.5323
MEM 665.945312 1571167930.6326
MEM 665.945312 1571167930.7329
MEM 665.945312 1571167930.8332
MEM 665.945312 1571167930.9335
MEM 665.945312 1571167931.0338
MEM 665.945312 1571167931.1341
MEM 665.945312 1571167931.2345
MEM 665.945312 1571167931.3348
MEM 665.945312 1571167931.4350
MEM 665.945312 1571167931.5354
MEM 665.945312 1571167931.6358
MEM 665.945312 1571167931.7360
MEM 665.945312 1571167931.8363
MEM 665.945312 1571167931.9367
MEM 665.945312 1571167932.0370
MEM 665.945312 1571167932.1396
MEM 665.945312 1571167932.2400
MEM 665.945312 1571167932.3403
MEM 665.945312 1571167932.4407
MEM 665.945312 1571167932.5410
MEM 665.945312 1571167932.6414
MEM 665.945312 1571167932.7416
MEM 665.945312 1571167932.8420
MEM 665.945312 1571167932.9423
MEM 665.945312 1571167933.0427
MEM 665.945312 1571167933.1430
MEM 665.945312 1571167933.2434
MEM 665.945312 1571167933.3437
MEM 665.945312 1571167933.4440
MEM 665.945312 1571167933.5443
MEM 665.945312 1571167933.6446
MEM 665.945312 1571167933.7450
MEM 665.945312 1571167933.8453
MEM 665.945312 1571167933.9456
MEM 665.945312 1571167934.0459
MEM 665.945312 1571167934.1463
MEM 665.945312 1571167934.2466
MEM 665.945312 1571167934.3469
MEM 665.945312 1571167934.4472
MEM 665.945312 1571167934.5475
MEM 665.945312 1571167934.6479
MEM 665.945312 1571167934.7483
MEM 639.054688 1571167934.8486
MEM 639.820312 1571167934.9489
MEM 639.820312 1571167935.0492
MEM 639.820312 1571167935.1495
MEM 639.820312 1571167935.2499
MEM 639.820312 1571167935.3501
MEM 639.820312 1571167935.4504
MEM 639.820312 1571167935.5508
MEM 639.820312 1571167935.6511
MEM 639.820312 1571167935.7514
MEM 639.820312 1571167935.8518
MEM 639.820312 1571167935.9522
MEM 639.820312 1571167936.0526
MEM 639.820312 1571167936.1529
MEM 639.820312 1571167936.2533
MEM 639.820312 1571167936.3535
MEM 639.820312 1571167936.4538
MEM 639.820312 1571167936.5541
MEM 639.820312 1571167936.6545
MEM 639.820312 1571167936.7548
MEM 639.820312 1571167936.8551
MEM 639.820312 1571167936.9554
MEM 639.820312 1571167937.0557
MEM 639.820312 1571167937.1560
MEM 639.820312 1571167937.2564
MEM 639.820312 1571167937.3566
MEM 639.820312 1571167937.4569
MEM 639.820312 1571167937.5572
MEM 639.820312 1571167937.6575
MEM 639.820312 1571167937.7578
MEM 639.820312 1571167937.8581
MEM 639.820312 1571167937.9585
MEM 639.820312 1571167938.0589
MEM 639.820312 1571167938.1592
MEM 639.820312 1571167938.2595
MEM 639.820312 1571167938.3598
MEM 639.820312 1571167938.4601
MEM 639.820312 1571167938.5605
MEM 639.820312 1571167938.6608
MEM 639.820312 1571167938.7610
MEM 639.820312 1571167938.8613
MEM 639.820312 1571167938.9616
MEM 639.820312 1571167939.0620
MEM 640.613281 1571167939.1623
MEM 640.613281 1571167939.2626
MEM 640.613281 1571167939.3629
MEM 640.613281 1571167939.4632
MEM 640.613281 1571167939.5635
MEM 640.613281 1571167939.6639
MEM 640.929688 1571167939.7642
MEM 641.761719 1571167939.8645
MEM 641.761719 1571167939.9648
MEM 641.761719 1571167940.0651
MEM 641.761719 1571167940.1655
MEM 641.761719 1571167940.2658
MEM 641.761719 1571167940.3660
MEM 641.761719 1571167940.4663
MEM 641.761719 1571167940.5666
MEM 641.761719 1571167940.6669
MEM 641.761719 1571167940.7672
MEM 641.761719 1571167940.8674
MEM 641.761719 1571167940.9677
MEM 641.761719 1571167941.0681
MEM 641.761719 1571167941.1684
MEM 641.761719 1571167941.2687
MEM 641.761719 1571167941.3690
MEM 641.761719 1571167941.4693
MEM 641.761719 1571167941.5696
MEM 641.761719 1571167941.6699
MEM 641.761719 1571167941.7703
MEM 641.761719 1571167941.8706
MEM 641.761719 1571167941.9709
MEM 641.761719 1571167942.0713
MEM 641.761719 1571167942.1716
MEM 641.761719 1571167942.2720
MEM 641.761719 1571167942.3723
MEM 641.761719 1571167942.4725
MEM 641.761719 1571167942.5729
MEM 641.761719 1571167942.6732
MEM 641.761719 1571167942.7735
MEM 641.761719 1571167942.8739
MEM 641.761719 1571167942.9742
MEM 641.761719 1571167943.0745
MEM 641.761719 1571167943.1748
MEM 641.761719 1571167943.2752
MEM 641.761719 1571167943.3754
MEM 641.761719 1571167943.4758
MEM 641.761719 1571167943.5761
MEM 641.761719 1571167943.6765
MEM 641.761719 1571167943.7768
MEM 641.761719 1571167943.8771
MEM 641.761719 1571167943.9774
MEM 641.761719 1571167944.0778
MEM 641.761719 1571167944.1782
MEM 641.761719 1571167944.2785
MEM 641.761719 1571167944.3788
MEM 641.761719 1571167944.4790
MEM 641.761719 1571167944.5794
MEM 641.761719 1571167944.6797
MEM 641.761719 1571167944.7800
MEM 641.761719 1571167944.8803
MEM 641.761719 1571167944.9806
MEM 641.761719 1571167945.0809
MEM 641.761719 1571167945.1813
MEM 641.761719 1571167945.2816
MEM 641.761719 1571167945.3819
MEM 641.761719 1571167945.4822
MEM 641.761719 1571167945.5825
MEM 641.761719 1571167945.6828
MEM 641.761719 1571167945.7830
MEM 641.761719 1571167945.8834
MEM 641.761719 1571167945.9837
MEM 641.761719 1571167946.0840
MEM 641.761719 1571167946.1844
MEM 641.761719 1571167946.2847
MEM 641.761719 1571167946.3850
MEM 641.761719 1571167946.4853
MEM 641.761719 1571167946.5856
MEM 641.761719 1571167946.6859
MEM 641.761719 1571167946.7863
MEM 641.761719 1571167946.8866
MEM 641.761719 1571167946.9870
MEM 641.761719 1571167947.0873
MEM 659.601562 1571167947.1877
MEM 659.601562 1571167947.2880
MEM 659.601562 1571167947.3884
MEM 659.601562 1571167947.4887
MEM 659.601562 1571167947.5891
MEM 659.601562 1571167947.6894
