CMDLINE /home/oscar/anaconda2/envs/devito_newest/bin/python ./utest_nodask_naws.py
MEM 638.058594 1571164675.8677
MEM 638.058594 1571164675.9680
MEM 638.058594 1571164676.0684
MEM 638.089844 1571164676.1688
MEM 638.089844 1571164676.2691
MEM 638.089844 1571164676.3695
MEM 638.089844 1571164676.4702
MEM 638.089844 1571164676.5708
MEM 638.089844 1571164676.6739
MEM 638.089844 1571164676.7743
MEM 638.089844 1571164676.8746
MEM 638.089844 1571164676.9750
MEM 638.089844 1571164677.0754
MEM 638.089844 1571164677.1758
MEM 638.089844 1571164677.2761
MEM 638.089844 1571164677.3765
MEM 638.089844 1571164677.4769
MEM 638.089844 1571164677.5772
MEM 638.089844 1571164677.6776
MEM 638.089844 1571164677.7782
MEM 638.089844 1571164677.8785
MEM 638.089844 1571164677.9789
MEM 638.089844 1571164678.0793
MEM 638.089844 1571164678.1797
MEM 638.089844 1571164678.2801
MEM 638.089844 1571164678.3805
MEM 638.089844 1571164678.4808
MEM 638.089844 1571164678.5812
MEM 638.089844 1571164678.6816
MEM 638.089844 1571164678.7820
MEM 638.089844 1571164678.8823
MEM 638.089844 1571164678.9827
MEM 638.089844 1571164679.0831
MEM 638.089844 1571164679.1835
MEM 638.089844 1571164679.2838
MEM 638.089844 1571164679.3842
MEM 638.089844 1571164679.4846
MEM 638.089844 1571164679.5850
MEM 638.089844 1571164679.6853
MEM 638.089844 1571164679.7857
MEM 638.089844 1571164679.8861
MEM 638.089844 1571164679.9867
MEM 638.089844 1571164680.0872
MEM 638.089844 1571164680.1906
MEM 638.089844 1571164680.2910
MEM 638.089844 1571164680.3914
MEM 638.089844 1571164680.4918
MEM 638.089844 1571164680.5922
MEM 638.089844 1571164680.6925
MEM 638.089844 1571164680.7929
MEM 638.089844 1571164680.8933
MEM 638.089844 1571164680.9974
MEM 638.089844 1571164681.0977
MEM 638.089844 1571164681.1981
MEM 638.089844 1571164681.2985
MEM 638.089844 1571164681.3989
MEM 638.089844 1571164681.4992
MEM 638.089844 1571164681.5996
MEM 638.089844 1571164681.7000
MEM 638.089844 1571164681.8003
MEM 638.089844 1571164681.9007
MEM 638.089844 1571164682.0011
MEM 638.089844 1571164682.1014
MEM 638.089844 1571164682.2018
MEM 638.089844 1571164682.3022
MEM 638.089844 1571164682.4025
MEM 638.089844 1571164682.5029
MEM 638.089844 1571164682.6033
MEM 638.089844 1571164682.7037
MEM 638.089844 1571164682.8040
MEM 638.089844 1571164682.9044
MEM 638.089844 1571164683.0048
MEM 638.089844 1571164683.1051
MEM 638.089844 1571164683.2055
MEM 638.089844 1571164683.3059
MEM 638.089844 1571164683.4062
MEM 638.089844 1571164683.5066
MEM 638.089844 1571164683.6070
MEM 638.089844 1571164683.7074
MEM 638.089844 1571164683.8078
MEM 638.089844 1571164683.9082
MEM 638.089844 1571164684.0085
MEM 638.089844 1571164684.1089
MEM 638.089844 1571164684.2093
MEM 638.089844 1571164684.3096
MEM 638.089844 1571164684.4100
MEM 638.089844 1571164684.5104
MEM 638.089844 1571164684.6107
MEM 638.089844 1571164684.7111
MEM 638.089844 1571164684.8115
MEM 638.089844 1571164684.9119
MEM 647.308594 1571164685.0122
MEM 647.308594 1571164685.1126
MEM 647.308594 1571164685.2130
MEM 647.308594 1571164685.3134
MEM 647.308594 1571164685.4137
MEM 647.308594 1571164685.5141
MEM 647.308594 1571164685.6145
MEM 647.308594 1571164685.7148
MEM 647.308594 1571164685.8151
MEM 647.308594 1571164685.9155
MEM 647.308594 1571164686.0158
MEM 647.308594 1571164686.1162
MEM 647.308594 1571164686.2166
MEM 647.308594 1571164686.3169
MEM 647.308594 1571164686.4173
MEM 647.308594 1571164686.5177
MEM 647.308594 1571164686.6180
MEM 647.308594 1571164686.7184
MEM 647.308594 1571164686.8188
MEM 647.308594 1571164686.9191
MEM 647.308594 1571164687.0195
MEM 647.308594 1571164687.1229
MEM 647.308594 1571164687.2233
MEM 647.308594 1571164687.3238
MEM 647.308594 1571164687.4242
MEM 647.308594 1571164687.5245
MEM 647.308594 1571164687.6249
MEM 647.308594 1571164687.7253
MEM 647.308594 1571164687.8271
MEM 647.308594 1571164687.9275
MEM 647.308594 1571164688.0278
MEM 647.308594 1571164688.1282
MEM 647.308594 1571164688.2286
MEM 647.308594 1571164688.3290
MEM 647.308594 1571164688.4293
MEM 647.308594 1571164688.5297
MEM 647.308594 1571164688.6301
MEM 647.308594 1571164688.7304
MEM 647.308594 1571164688.8308
MEM 647.308594 1571164688.9312
MEM 647.308594 1571164689.0315
MEM 647.308594 1571164689.1319
MEM 647.308594 1571164689.2323
MEM 647.308594 1571164689.3326
MEM 647.308594 1571164689.4330
MEM 647.308594 1571164689.5334
MEM 647.308594 1571164689.6337
MEM 647.308594 1571164689.7341
MEM 647.308594 1571164689.8345
MEM 647.308594 1571164689.9349
MEM 647.308594 1571164690.0353
MEM 647.308594 1571164690.1357
MEM 647.308594 1571164690.2361
MEM 647.308594 1571164690.3364
MEM 647.308594 1571164690.4368
MEM 647.308594 1571164690.5372
MEM 647.308594 1571164690.6376
MEM 647.308594 1571164690.7379
MEM 647.308594 1571164690.8383
MEM 647.308594 1571164690.9387
MEM 647.308594 1571164691.0390
MEM 647.308594 1571164691.1394
MEM 647.308594 1571164691.2398
MEM 647.308594 1571164691.3401
MEM 647.308594 1571164691.4404
MEM 647.308594 1571164691.5408
MEM 647.308594 1571164691.6412
MEM 647.308594 1571164691.7416
MEM 647.308594 1571164691.8420
MEM 647.308594 1571164691.9423
MEM 647.308594 1571164692.0427
MEM 647.308594 1571164692.1431
MEM 647.308594 1571164692.2434
MEM 647.308594 1571164692.3438
MEM 647.308594 1571164692.4442
MEM 647.308594 1571164692.5445
MEM 647.308594 1571164692.6449
MEM 647.308594 1571164692.7454
MEM 647.308594 1571164692.8458
MEM 647.308594 1571164692.9461
MEM 647.308594 1571164693.0465
MEM 647.308594 1571164693.1469
MEM 647.308594 1571164693.2474
MEM 647.308594 1571164693.3477
MEM 647.308594 1571164693.4481
MEM 647.308594 1571164693.5485
MEM 647.308594 1571164693.6488
MEM 647.308594 1571164693.7492
MEM 647.308594 1571164693.8496
MEM 650.679688 1571164693.9500
MEM 656.351562 1571164694.0503
MEM 656.351562 1571164694.1507
MEM 656.351562 1571164694.2511
MEM 656.351562 1571164694.3515
MEM 656.351562 1571164694.4519
MEM 656.351562 1571164694.5522
MEM 656.351562 1571164694.6526
MEM 656.351562 1571164694.7529
MEM 656.351562 1571164694.8533
MEM 656.351562 1571164694.9537
MEM 656.351562 1571164695.0541
MEM 656.351562 1571164695.1544
MEM 656.351562 1571164695.2548
MEM 656.351562 1571164695.3551
MEM 656.351562 1571164695.4555
MEM 656.351562 1571164695.5558
MEM 656.351562 1571164695.6562
MEM 656.351562 1571164695.7566
MEM 656.351562 1571164695.8570
MEM 656.351562 1571164695.9573
MEM 656.351562 1571164696.0577
MEM 656.351562 1571164696.1587
MEM 656.351562 1571164696.2591
MEM 656.351562 1571164696.3594
MEM 656.351562 1571164696.4598
MEM 656.351562 1571164696.5602
MEM 656.351562 1571164696.6605
MEM 656.351562 1571164696.7609
MEM 656.351562 1571164696.8613
MEM 656.351562 1571164696.9617
MEM 656.351562 1571164697.0620
MEM 656.351562 1571164697.1624
MEM 656.351562 1571164697.2628
MEM 656.351562 1571164697.3631
MEM 656.351562 1571164697.4635
MEM 656.351562 1571164697.5638
MEM 656.351562 1571164697.6642
MEM 656.351562 1571164697.7645
MEM 656.351562 1571164697.8649
MEM 656.351562 1571164697.9652
MEM 656.351562 1571164698.0656
MEM 656.351562 1571164698.1660
MEM 656.351562 1571164698.2663
MEM 656.351562 1571164698.3667
MEM 656.351562 1571164698.4671
MEM 656.351562 1571164698.5674
MEM 656.351562 1571164698.6679
MEM 656.351562 1571164698.7682
MEM 656.351562 1571164698.8686
MEM 656.351562 1571164698.9689
MEM 656.351562 1571164699.0694
MEM 656.351562 1571164699.1697
MEM 656.351562 1571164699.2701
MEM 656.351562 1571164699.3706
MEM 656.351562 1571164699.4710
MEM 656.351562 1571164699.5713
MEM 656.351562 1571164699.6717
MEM 656.351562 1571164699.7720
MEM 656.351562 1571164699.8725
MEM 656.351562 1571164699.9729
MEM 656.351562 1571164700.0733
MEM 656.351562 1571164700.1737
MEM 656.351562 1571164700.2741
MEM 656.351562 1571164700.3744
MEM 656.351562 1571164700.4755
MEM 656.351562 1571164700.5759
MEM 656.351562 1571164700.6762
MEM 656.351562 1571164700.7768
MEM 656.351562 1571164700.8771
MEM 656.351562 1571164700.9775
MEM 656.351562 1571164701.0779
MEM 656.351562 1571164701.1782
MEM 656.351562 1571164701.2786
MEM 656.351562 1571164701.3790
MEM 656.351562 1571164701.4794
MEM 656.351562 1571164701.5798
MEM 656.351562 1571164701.6807
MEM 656.351562 1571164701.7811
MEM 656.351562 1571164701.8815
MEM 656.351562 1571164701.9818
MEM 656.351562 1571164702.0822
MEM 656.351562 1571164702.1825
MEM 656.351562 1571164702.2829
MEM 656.351562 1571164702.3833
MEM 656.351562 1571164702.4837
MEM 656.351562 1571164702.5841
MEM 656.351562 1571164702.6845
MEM 656.351562 1571164702.7848
MEM 656.351562 1571164702.8852
MEM 656.351562 1571164702.9856
MEM 665.585938 1571164703.0859
MEM 665.585938 1571164703.1862
MEM 665.585938 1571164703.2867
MEM 665.585938 1571164703.3871
MEM 665.585938 1571164703.4874
MEM 665.585938 1571164703.5878
MEM 665.585938 1571164703.6882
MEM 665.585938 1571164703.7885
MEM 665.585938 1571164703.8889
MEM 665.585938 1571164703.9893
MEM 665.585938 1571164704.0897
MEM 665.585938 1571164704.1900
MEM 665.585938 1571164704.2904
MEM 665.585938 1571164704.3908
MEM 665.585938 1571164704.4911
MEM 665.585938 1571164704.5915
MEM 665.585938 1571164704.6918
MEM 665.585938 1571164704.7922
MEM 665.585938 1571164704.8926
MEM 665.585938 1571164704.9929
MEM 665.585938 1571164705.0934
MEM 665.585938 1571164705.1938
MEM 665.585938 1571164705.2942
MEM 665.585938 1571164705.3945
MEM 665.585938 1571164705.4949
MEM 665.585938 1571164705.5953
MEM 665.585938 1571164705.6956
MEM 665.585938 1571164705.7960
MEM 665.585938 1571164705.8963
MEM 665.585938 1571164705.9967
MEM 665.585938 1571164706.0971
MEM 665.585938 1571164706.1975
MEM 665.585938 1571164706.2979
MEM 665.585938 1571164706.3982
MEM 665.585938 1571164706.4986
MEM 665.585938 1571164706.5990
MEM 665.585938 1571164706.6993
MEM 665.585938 1571164706.7997
MEM 665.585938 1571164706.9002
MEM 665.585938 1571164707.0005
MEM 665.585938 1571164707.1009
MEM 665.585938 1571164707.2013
MEM 665.585938 1571164707.3016
MEM 665.585938 1571164707.4019
MEM 665.585938 1571164707.5023
MEM 665.585938 1571164707.6027
MEM 665.585938 1571164707.7031
MEM 665.585938 1571164707.8034
MEM 665.585938 1571164707.9038
MEM 665.585938 1571164708.0042
MEM 665.585938 1571164708.1046
MEM 665.585938 1571164708.2050
MEM 665.585938 1571164708.3053
MEM 665.585938 1571164708.4057
MEM 665.585938 1571164708.5061
MEM 665.585938 1571164708.6064
MEM 665.585938 1571164708.7068
MEM 665.585938 1571164708.8071
MEM 665.585938 1571164708.9075
MEM 665.585938 1571164709.0078
MEM 665.585938 1571164709.1083
MEM 665.585938 1571164709.2086
MEM 665.585938 1571164709.3090
MEM 665.585938 1571164709.4094
MEM 665.585938 1571164709.5097
MEM 665.585938 1571164709.6101
MEM 665.585938 1571164709.7105
MEM 665.585938 1571164709.8113
MEM 665.585938 1571164709.9117
MEM 665.585938 1571164710.0120
MEM 665.585938 1571164710.1130
MEM 665.585938 1571164710.2133
MEM 665.585938 1571164710.3137
MEM 665.585938 1571164710.4141
MEM 665.585938 1571164710.5145
MEM 665.585938 1571164710.6149
MEM 665.585938 1571164710.7153
MEM 665.585938 1571164710.8156
MEM 665.585938 1571164710.9160
MEM 665.585938 1571164711.0164
MEM 665.585938 1571164711.1168
MEM 665.585938 1571164711.2172
MEM 665.585938 1571164711.3175
MEM 665.796875 1571164711.4179
MEM 665.796875 1571164711.5182
MEM 665.796875 1571164711.6186
MEM 665.796875 1571164711.7190
MEM 665.796875 1571164711.8194
MEM 665.796875 1571164711.9198
MEM 665.796875 1571164712.0201
MEM 665.796875 1571164712.1205
MEM 665.796875 1571164712.2208
MEM 665.796875 1571164712.3213
MEM 665.796875 1571164712.4216
MEM 665.796875 1571164712.5220
MEM 665.796875 1571164712.6223
MEM 665.796875 1571164712.7227
MEM 665.796875 1571164712.8231
MEM 665.796875 1571164712.9234
MEM 665.796875 1571164713.0238
MEM 665.796875 1571164713.1242
MEM 665.796875 1571164713.2245
MEM 665.796875 1571164713.3249
MEM 665.796875 1571164713.4253
MEM 665.796875 1571164713.5256
MEM 665.796875 1571164713.6260
MEM 665.796875 1571164713.7264
MEM 665.796875 1571164713.8267
MEM 665.796875 1571164713.9271
MEM 665.796875 1571164714.0275
MEM 665.796875 1571164714.1278
MEM 665.796875 1571164714.2282
MEM 665.796875 1571164714.3286
MEM 665.796875 1571164714.4289
MEM 665.796875 1571164714.5293
MEM 665.796875 1571164714.6296
MEM 665.796875 1571164714.7300
MEM 665.796875 1571164714.8304
MEM 665.796875 1571164714.9307
MEM 665.796875 1571164715.0311
MEM 665.796875 1571164715.1315
MEM 665.796875 1571164715.2318
MEM 665.796875 1571164715.3322
MEM 665.796875 1571164715.4326
MEM 665.796875 1571164715.5330
MEM 665.796875 1571164715.6333
MEM 665.796875 1571164715.7337
MEM 665.796875 1571164715.8341
MEM 665.796875 1571164715.9344
MEM 665.796875 1571164716.0348
MEM 665.796875 1571164716.1351
MEM 665.796875 1571164716.2355
MEM 665.796875 1571164716.3358
MEM 665.796875 1571164716.4362
MEM 665.796875 1571164716.5366
MEM 665.796875 1571164716.6370
MEM 665.796875 1571164716.7373
MEM 665.796875 1571164716.8377
MEM 665.796875 1571164716.9380
MEM 665.796875 1571164717.0384
MEM 665.796875 1571164717.1388
MEM 665.796875 1571164717.2391
MEM 665.796875 1571164717.3395
MEM 665.796875 1571164717.4398
MEM 665.796875 1571164717.5402
MEM 665.796875 1571164717.6406
MEM 665.796875 1571164717.7409
MEM 665.796875 1571164717.8413
MEM 665.796875 1571164717.9417
MEM 665.796875 1571164718.0421
MEM 665.796875 1571164718.1424
MEM 665.796875 1571164718.2428
MEM 665.796875 1571164718.3431
MEM 665.796875 1571164718.4435
MEM 665.796875 1571164718.5438
MEM 665.796875 1571164718.6442
MEM 665.796875 1571164718.7446
MEM 665.796875 1571164718.8449
MEM 665.796875 1571164718.9452
MEM 665.796875 1571164719.0456
MEM 665.796875 1571164719.1460
MEM 665.796875 1571164719.2463
MEM 665.796875 1571164719.3467
MEM 665.796875 1571164719.4471
MEM 665.796875 1571164719.5474
MEM 665.796875 1571164719.6478
MEM 656.476562 1571164719.7482
MEM 656.476562 1571164719.8485
MEM 656.476562 1571164719.9489
MEM 656.476562 1571164720.0493
MEM 656.476562 1571164720.1496
MEM 656.476562 1571164720.2500
MEM 656.476562 1571164720.3505
MEM 656.476562 1571164720.4509
MEM 656.476562 1571164720.5513
MEM 656.476562 1571164720.6516
MEM 656.476562 1571164720.7520
MEM 656.476562 1571164720.8524
MEM 656.476562 1571164720.9527
MEM 656.476562 1571164721.0531
MEM 656.476562 1571164721.1535
MEM 656.476562 1571164721.2538
MEM 656.476562 1571164721.3542
MEM 656.476562 1571164721.4546
MEM 656.476562 1571164721.5550
MEM 656.476562 1571164721.6553
MEM 656.476562 1571164721.7557
MEM 656.476562 1571164721.8561
MEM 656.476562 1571164721.9565
MEM 656.476562 1571164722.0568
MEM 656.476562 1571164722.1572
MEM 656.476562 1571164722.2577
MEM 656.476562 1571164722.3581
MEM 656.476562 1571164722.4584
MEM 656.476562 1571164722.5588
MEM 656.476562 1571164722.6591
MEM 656.476562 1571164722.7595
MEM 656.476562 1571164722.8603
MEM 656.476562 1571164722.9607
MEM 656.476562 1571164723.0610
MEM 656.476562 1571164723.1614
MEM 656.476562 1571164723.2617
MEM 656.476562 1571164723.3622
MEM 656.476562 1571164723.4625
MEM 656.476562 1571164723.5629
MEM 656.476562 1571164723.6633
MEM 656.476562 1571164723.7636
MEM 656.476562 1571164723.8640
MEM 656.476562 1571164723.9645
MEM 656.476562 1571164724.0649
MEM 656.476562 1571164724.1658
MEM 656.476562 1571164724.2662
MEM 656.476562 1571164724.3666
MEM 656.476562 1571164724.4669
MEM 656.476562 1571164724.5673
MEM 656.476562 1571164724.6677
MEM 656.476562 1571164724.7680
MEM 656.476562 1571164724.8684
MEM 656.476562 1571164724.9687
MEM 656.476562 1571164725.0691
MEM 656.476562 1571164725.1695
MEM 656.476562 1571164725.2698
MEM 656.476562 1571164725.3702
MEM 656.476562 1571164725.4706
MEM 656.476562 1571164725.5714
MEM 656.476562 1571164725.6719
MEM 656.476562 1571164725.7722
MEM 656.476562 1571164725.8726
MEM 656.476562 1571164725.9730
MEM 656.476562 1571164726.0733
MEM 656.476562 1571164726.1737
MEM 656.476562 1571164726.2741
MEM 656.476562 1571164726.3744
MEM 656.476562 1571164726.4754
MEM 656.476562 1571164726.5757
MEM 656.476562 1571164726.6761
MEM 656.476562 1571164726.7766
MEM 656.476562 1571164726.8769
MEM 656.476562 1571164726.9773
MEM 656.476562 1571164727.0777
MEM 656.476562 1571164727.1781
MEM 656.476562 1571164727.2784
MEM 656.476562 1571164727.3788
MEM 656.476562 1571164727.4791
MEM 656.476562 1571164727.5795
MEM 656.476562 1571164727.6799
MEM 656.476562 1571164727.7803
MEM 656.476562 1571164727.8807
MEM 656.476562 1571164727.9810
MEM 656.476562 1571164728.0814
MEM 656.476562 1571164728.1817
MEM 656.476562 1571164728.2821
MEM 656.476562 1571164728.3825
MEM 665.480469 1571164728.4829
MEM 665.738281 1571164728.5833
MEM 665.738281 1571164728.6836
MEM 665.738281 1571164728.7840
MEM 665.738281 1571164728.8843
MEM 665.738281 1571164728.9852
MEM 665.738281 1571164729.0856
MEM 665.738281 1571164729.1859
MEM 665.738281 1571164729.2862
MEM 665.738281 1571164729.3866
MEM 665.738281 1571164729.4869
MEM 665.738281 1571164729.5872
MEM 665.738281 1571164729.6875
MEM 665.738281 1571164729.7879
MEM 665.738281 1571164729.8882
MEM 665.738281 1571164729.9891
MEM 665.738281 1571164730.0894
MEM 665.738281 1571164730.1898
MEM 665.738281 1571164730.2901
MEM 665.738281 1571164730.3905
MEM 665.738281 1571164730.4909
MEM 665.738281 1571164730.5913
MEM 665.738281 1571164730.6916
MEM 665.738281 1571164730.7920
MEM 665.738281 1571164730.8923
MEM 665.738281 1571164730.9927
MEM 665.738281 1571164731.0931
MEM 665.738281 1571164731.1935
MEM 665.738281 1571164731.2938
MEM 665.738281 1571164731.3942
MEM 665.738281 1571164731.4946
MEM 665.738281 1571164731.5951
MEM 665.738281 1571164731.6953
MEM 665.738281 1571164731.7961
MEM 665.738281 1571164731.8964
MEM 665.738281 1571164731.9968
MEM 665.738281 1571164732.0971
MEM 665.738281 1571164732.1975
MEM 665.738281 1571164732.2979
MEM 665.738281 1571164732.3982
MEM 665.738281 1571164732.4985
MEM 665.738281 1571164732.5988
MEM 665.738281 1571164732.6990
MEM 665.738281 1571164732.7993
MEM 665.738281 1571164732.8997
MEM 665.738281 1571164733.0000
MEM 665.738281 1571164733.1004
MEM 665.738281 1571164733.2007
MEM 665.738281 1571164733.3011
MEM 665.738281 1571164733.4015
MEM 665.738281 1571164733.5019
MEM 665.738281 1571164733.6022
MEM 665.738281 1571164733.7025
MEM 665.738281 1571164733.8028
MEM 665.738281 1571164733.9032
MEM 665.738281 1571164734.0036
MEM 665.738281 1571164734.1039
MEM 665.738281 1571164734.2043
MEM 665.738281 1571164734.3046
MEM 665.738281 1571164734.4050
MEM 665.738281 1571164734.5053
MEM 665.738281 1571164734.6056
MEM 665.738281 1571164734.7059
MEM 665.738281 1571164734.8062
MEM 665.738281 1571164734.9066
MEM 665.738281 1571164735.0072
MEM 665.738281 1571164735.1075
MEM 665.738281 1571164735.2079
MEM 665.738281 1571164735.3081
MEM 665.738281 1571164735.4085
MEM 665.738281 1571164735.5089
MEM 665.738281 1571164735.6092
MEM 665.738281 1571164735.7096
MEM 665.738281 1571164735.8099
MEM 665.738281 1571164735.9103
MEM 665.738281 1571164736.0107
MEM 665.738281 1571164736.1111
MEM 665.738281 1571164736.2114
MEM 665.738281 1571164736.3117
MEM 665.738281 1571164736.4121
MEM 665.738281 1571164736.5124
MEM 665.738281 1571164736.6127
MEM 665.738281 1571164736.7130
MEM 665.738281 1571164736.8134
MEM 665.738281 1571164736.9138
MEM 665.738281 1571164737.0141
MEM 665.738281 1571164737.1145
MEM 665.738281 1571164737.2148
MEM 665.738281 1571164737.3151
MEM 665.738281 1571164737.4155
MEM 665.738281 1571164737.5158
MEM 665.738281 1571164737.6162
MEM 665.738281 1571164737.7165
MEM 665.738281 1571164737.8169
MEM 665.738281 1571164737.9172
MEM 665.738281 1571164738.0176
MEM 665.738281 1571164738.1179
MEM 665.738281 1571164738.2183
MEM 665.738281 1571164738.3186
MEM 665.738281 1571164738.4189
MEM 665.738281 1571164738.5193
MEM 665.738281 1571164738.6196
MEM 665.738281 1571164738.7200
MEM 665.738281 1571164738.8204
MEM 665.738281 1571164738.9207
MEM 665.738281 1571164739.0211
MEM 665.738281 1571164739.1214
MEM 665.738281 1571164739.2218
MEM 665.738281 1571164739.3221
MEM 665.738281 1571164739.4224
MEM 665.738281 1571164739.5227
MEM 665.738281 1571164739.6231
MEM 649.000000 1571164739.7236
MEM 656.476562 1571164739.8239
MEM 656.476562 1571164739.9243
MEM 656.476562 1571164740.0246
MEM 656.476562 1571164740.1250
MEM 656.476562 1571164740.2253
MEM 656.476562 1571164740.3257
MEM 656.476562 1571164740.4261
MEM 656.476562 1571164740.5263
MEM 656.476562 1571164740.6267
MEM 656.476562 1571164740.7270
MEM 656.476562 1571164740.8274
MEM 656.476562 1571164740.9278
MEM 656.476562 1571164741.0282
MEM 656.476562 1571164741.1286
